,transaction_date,merchant_id,Total_Transaction,Total_Paid
3508,2019-05-17,129316,275,874.8000000000004
3509,2019-05-18,535,891,130608.00000000012
3510,2019-05-18,42616,455,130534.52400000092
3511,2019-05-18,46774,611,644063.3819999999
3512,2019-05-18,57192,772,180522.99000000008
3513,2019-05-18,86302,57,147.69000000000003
3514,2019-05-18,124381,658,367288.5599999986
3515,2019-05-18,129316,245,799.6500000000003
3516,2019-05-19,535,835,131140.80000000005
3517,2019-05-19,42616,586,182039.70600000137
3518,2019-05-19,46774,433,401965.4880000002
3519,2019-05-19,57192,737,145271.48400000003
3520,2019-05-19,86302,50,151.47000000000006
3521,2019-05-19,124381,671,396680.4179999985
3522,2019-05-19,129316,240,834.3000000000008
3523,2019-05-20,535,1178,161492.4
3524,2019-05-20,42616,550,164709.43200000122
3525,2019-05-20,46774,2017,1985389.2360000007
3526,2019-05-20,57192,1038,313359.2459999998
3527,2019-05-20,86302,108,278.46000000000004
3528,2019-05-20,124381,616,393975.7919999992
3529,2019-05-20,129316,283,941.85
3530,2019-05-21,535,1247,175694.40000000017
3531,2019-05-21,42616,456,128186.28000000096
3532,2019-05-21,46774,1314,1484861.327999999
3533,2019-05-21,57192,1068,295520.147999999
3534,2019-05-21,86302,128,327.86999999999983
3535,2019-05-21,124381,595,397252.15199999965
3536,2019-05-21,129316,297,977.4
3537,2019-05-22,535,1292,182104.2000000001
3538,2019-05-22,42616,486,150107.76000000114
3539,2019-05-22,46774,1086,1189579.9680000003
3540,2019-05-22,57192,1059,264726.8639999996
3541,2019-05-22,86302,128,388.98
3542,2019-05-22,124381,560,333430.92000000016
3543,2019-05-22,129316,236,782.5499999999996
3544,2019-05-23,535,1291,176410.80000000028
3545,2019-05-23,42616,474,141117.24600000097
3546,2019-05-23,46774,1036,1039359.4559999988
3547,2019-05-23,57192,984,264457.56599999947
3548,2019-05-23,86302,157,418.2299999999999
3549,2019-05-23,124381,606,376186.85999999975
3550,2019-05-23,129316,306,1006.65
3551,2019-05-24,535,1197,167531.40000000002
3552,2019-05-24,42616,498,140064.89400000125
3553,2019-05-24,46774,937,981670.68
3554,2019-05-24,57192,1035,252691.1099999996
3555,2019-05-24,86302,110,250.5600000000001
3556,2019-05-24,124381,536,339032.96999999974
3557,2019-05-24,129316,293,1008.0000000000008
3558,2019-05-25,535,958,142182.00000000012
3559,2019-05-25,42616,563,159075.10800000146
3560,2019-05-25,46774,688,681714.3779999994
3561,2019-05-25,57192,901,235421.92799999943
3562,2019-05-25,86302,65,147.42000000000004
3563,2019-05-25,124381,529,301890.4740000003
3564,2019-05-25,129316,324,1044.0000000000002
3565,2019-05-26,535,984,144280.80000000002
3566,2019-05-26,42616,726,186708.67200000212
3567,2019-05-26,46774,414,398920.06800000026
3568,2019-05-26,57192,660,153625.6259999998
3569,2019-05-26,86302,30,96.02999999999996
3570,2019-05-26,124381,551,321147.07200000004
3571,2019-05-26,129316,215,756.0000000000006
3572,2019-05-27,535,1335,207496.8000000001
3573,2019-05-27,42616,564,168373.6920000011
3574,2019-05-27,46774,1304,1291903.7219999982
3575,2019-05-27,57192,989,269639.8919999998
3576,2019-05-27,86302,144,347.48999999999995
3577,2019-05-27,124381,642,358558.0379999989
3578,2019-05-27,129316,275,895.0500000000004
3579,2019-05-28,535,1225,186566.4000000001
3580,2019-05-28,42616,423,126144.10800000084
3581,2019-05-28,46774,1028,1279426.175999999
3582,2019-05-28,57192,1142,343172.286000001
3583,2019-05-28,86302,155,372.7799999999999
3584,2019-05-28,124381,530,322811.982
3585,2019-05-28,129316,284,963.4500000000004
3586,2019-05-29,535,1108,162032.4000000001
3587,2019-05-29,42616,398,121985.42400000078
3588,2019-05-29,46774,918,1396784.681999998
3589,2019-05-29,57192,911,281608.92000000016
3590,2019-05-29,86302,127,310.9499999999999
3591,2019-05-29,124381,552,315925.0559999999
3592,2019-05-29,129316,319,1052.5500000000004
3593,2019-05-30,535,957,129425.4
3594,2019-05-30,42616,316,93316.3560000005
3595,2019-05-30,46774,1233,1219719.0419999992
3596,2019-05-30,57192,880,300351.4739999996
3597,2019-05-30,86302,136,365.22
3598,2019-05-30,124381,475,286932.63600000023
3599,2019-05-30,129316,287,977.850000000001
3600,2019-05-31,535,808,110111.40000000004
3601,2019-05-31,42616,293,79894.09800000042
3602,2019-05-31,46774,2821,2244848.669999999
3603,2019-05-31,57192,874,315415.36799999984
3604,2019-05-31,86302,82,212.49
3605,2019-05-31,124381,733,471125.8439999976
3606,2019-05-31,129316,227,730.8000000000005
3607,2019-06-01,535,643,84076.20000000001
3608,2019-06-01,42616,316,91187.15400000052
3609,2019-06-01,46774,1383,1292529.4919999987
3610,2019-06-01,57192,827,186288.6959999999
3611,2019-06-01,86302,22,52.74
3612,2019-06-01,124381,820,454169.7359999984
3613,2019-06-01,129316,246,853.1999999999997
3614,2019-06-02,535,693,86223.60000000002
3615,2019-06-02,42616,344,101758.01400000072
3616,2019-06-02,46774,699,692392.823999999
3617,2019-06-02,57192,704,173921.49000000022
3618,2019-06-02,86302,12,28.8
3619,2019-06-02,124381,583,296927.35199999955
3620,2019-06-02,129316,259,874.8000000000005
3621,2019-06-03,535,590,72392.40000000004
3622,2019-06-03,42616,327,94013.15400000056
3623,2019-06-03,46774,1546,1481614.0739999977
3624,2019-06-03,57192,714,172981.11600000007
3625,2019-06-03,86302,18,59.4
3626,2019-06-03,124381,530,319620.00600000034
3627,2019-06-03,129316,144,481.0499999999999
3628,2019-06-04,535,387,42958.79999999998
3629,2019-06-04,42616,307,91342.78200000049
3630,2019-06-04,46774,473,424181.2140000001
3631,2019-06-04,57192,607,135190.13399999993
3632,2019-06-04,86302,8,20.250000000000004
3633,2019-06-04,124381,292,191825.4780000004
3634,2019-06-04,129316,208,742.9500000000006
3635,2019-06-05,535,536,62558.99999999999
3636,2019-06-05,42616,323,94313.01600000054
3637,2019-06-05,46774,687,592688.2859999995
3638,2019-06-05,57192,632,159295.8420000001
3639,2019-06-05,86302,19,72.89999999999999
3640,2019-06-05,124381,366,212691.5100000004
3641,2019-06-05,129316,216,764.1000000000007
3642,2019-06-06,535,677,97246.8
3643,2019-06-06,42616,565,145977.42600000047
3644,2019-06-06,46774,520,476589.2940000002
3645,2019-06-06,57192,744,175143.27600000013
3646,2019-06-06,86302,15,43.74
3647,2019-06-06,124381,460,267592.10400000046
3648,2019-06-06,129316,116,373.0499999999998
3649,2019-06-07,535,852,111942.00000000004
3650,2019-06-07,42616,675,176982.82200000057
3651,2019-06-07,46774,1705,1628947.98
3652,2019-06-07,57192,903,210613.1399999996
3653,2019-06-07,86302,49,99.81
3654,2019-06-07,124381,496,295470.63000000006
3655,2019-06-07,129316,265,927.8999999999996
3656,2019-06-08,535,929,117693.00000000004
3657,2019-06-08,42616,677,178189.48800000048
3658,2019-06-08,46774,709,751285.457999999
3659,2019-06-08,57192,781,198710.62199999968
3660,2019-06-08,86302,38,106.74000000000002
3661,2019-06-08,124381,512,275855.7780000002
3662,2019-06-08,129316,323,1129.500000000001
3663,2019-06-09,535,982,130608.00000000004
3664,2019-06-09,42616,807,215296.81200000053
3665,2019-06-09,46774,703,608636.6460000005
3666,2019-06-09,57192,759,161480.19599999976
3667,2019-06-09,86302,21,66.77999999999999
3668,2019-06-09,124381,576,317343.9600000005
3669,2019-06-09,129316,236,764.1000000000006
3670,2019-06-10,535,1336,166062.60000000012
3671,2019-06-10,42616,489,145600.52400000102
3672,2019-06-10,46774,4744,4612329.774000013
3673,2019-06-10,57192,1219,367988.346000001
3674,2019-06-10,86302,89,197.64
3675,2019-06-10,124381,568,352831.9860000001
3676,2019-06-10,129316,364,1172.7000000000016
3677,2019-06-11,535,1357,162952.2000000001
3678,2019-06-11,42616,448,124766.78400000092
3679,2019-06-11,46774,2091,2228328.4680000013
3680,2019-06-11,57192,1174,390722.8680000005
3681,2019-06-11,86302,106,268.38000000000005
3682,2019-06-11,124381,613,379823.13000000006
3683,2019-06-11,129316,361,1168.650000000001
3684,2019-06-12,535,1222,164570.40000000005
3685,2019-06-12,42616,526,133222.3020000013
3686,2019-06-12,46774,1786,1889981.8200000012
3687,2019-06-12,57192,1214,345139.39800000086
3688,2019-06-12,86302,138,363.3299999999997
3689,2019-06-12,124381,606,360959.94
3690,2019-06-12,129316,442,1429.6500000000024
3691,2019-06-13,535,1170,136112.40000000005
3692,2019-06-13,42616,364,106126.00200000068
3693,2019-06-13,46774,1439,1535312.3759999974
3694,2019-06-13,57192,1086,304081.1819999999
3695,2019-06-13,86302,147,403.9199999999996
3696,2019-06-13,124381,599,351784.43999999977
3697,2019-06-13,129316,378,1215.4500000000028
3698,2019-06-14,535,1043,138385.80000000008
3699,2019-06-14,42616,279,90696.6180000006
3700,2019-06-14,46774,1415,1571232.131999999
3701,2019-06-14,57192,1040,314352.12600000016
3702,2019-06-14,86302,142,380.34
3703,2019-06-14,124381,545,315459.90000000026
3704,2019-06-14,129316,399,1340.1000000000015
3705,2019-06-15,535,892,117037.80000000005
3706,2019-06-15,42616,304,94055.56200000051
3707,2019-06-15,46774,1218,1072627.4159999983
3708,2019-06-15,57192,839,176951.9339999998
3709,2019-06-15,86302,107,303.3
3710,2019-06-15,124381,549,298449.3780000005
3711,2019-06-15,129316,408,1368.450000000001
3712,2019-06-16,535,817,114553.80000000008
3713,2019-06-16,42616,304,82606.80600000046
3714,2019-06-16,46774,511,439917.4080000004
3715,2019-06-16,57192,712,169770.11399999986
3716,2019-06-16,86302,20,62.72999999999999
3717,2019-06-16,124381,550,313777.5902733238
3718,2019-06-16,129316,290,981.4500000000016
3719,2019-06-17,535,1195,161703.00000000003
3720,2019-06-17,42616,315,93801.5100000005
3721,2019-06-17,46774,2279,2222763.1199999945
3722,2019-06-17,57192,1033,276301.0799999998
3723,2019-06-17,86302,98,243.18000000000004
3724,2019-06-17,124381,586,383329.24200000055
3725,2019-06-17,129316,282,936.4500000000006
3726,2019-06-18,535,1201,154510.2000000001
3727,2019-06-18,42616,262,75398.04000000039
3728,2019-06-18,46774,1534,1583468.909999997
3729,2019-06-18,57192,1008,249732.01799999943
3730,2019-06-18,86302,140,426.87
3731,2019-06-18,124381,544,326088.90000000026
3732,2019-06-18,129316,450,1494.4500000000005
3733,2019-06-19,535,1119,134062.2
3734,2019-06-19,42616,7056,1728948.4739999576
3735,2019-06-19,46774,1404,1367973.396
3736,2019-06-19,57192,1067,272435.66999999963
3737,2019-06-19,86302,127,398.3399999999999
3738,2019-06-19,124381,490,298162.35000000027
3739,2019-06-19,129316,434,1408.050000000001
3740,2019-06-20,535,1096,136526.40000000008
3741,2019-06-20,42616,2928,707365.4939999888
3742,2019-06-20,46774,2117,1824785.063999996
3743,2019-06-20,57192,983,237866.68799999967
3744,2019-06-20,86302,135,314.73000000000013
3745,2019-06-20,124381,561,372629.4479999996
3746,2019-06-20,129316,485,1642.9500000000014
3747,2019-06-21,535,1037,131416.19999999998
3748,2019-06-21,42616,994,244271.80800000168
3749,2019-06-21,46774,1287,1214518.8960000006
3750,2019-06-21,57192,1017,238800.3839999998
3751,2019-06-21,86302,136,336.77999999999986
3752,2019-06-21,124381,687,380363.3640000003
3753,2019-06-21,129316,457,1507.950000000001
3754,2019-06-22,535,864,105071.4
3755,2019-06-22,42616,1031,235078.8120000016
3756,2019-06-22,46774,576,456800.6700000005
3757,2019-06-22,57192,778,172450.69199999957
3758,2019-06-22,86302,98,213.3
3759,2019-06-22,124381,532,296394.91200000007
3760,2019-06-22,129316,433,1437.300000000001
3761,2019-06-23,535,719,106272.00000000004
3762,2019-06-23,42616,860,215785.26000000176
3763,2019-06-23,46774,333,259303.75200000007
3764,2019-06-23,57192,695,175724.06399999975
3765,2019-06-23,86302,61,163.44000000000003
3766,2019-06-23,124381,656,322735.1580000003
3767,2019-06-23,129316,335,1168.2000000000014
3768,2019-06-24,535,1164,149425.2000000001
3769,2019-06-24,42616,673,170219.91600000107
3770,2019-06-24,46774,1308,1209257.118000001
3771,2019-06-24,57192,985,289742.8319999996
3772,2019-06-24,86302,175,518.3099999999995
3773,2019-06-24,124381,489,301508.982
3774,2019-06-24,129316,283,939.1500000000004
3775,2019-06-25,535,1241,161848.80000000013
3776,2019-06-25,42616,556,136696.0140000012
3777,2019-06-25,46774,1640,1705777.8659999997
3778,2019-06-25,57192,960,316878.0479999997
3779,2019-06-25,86302,164,480.0599999999998
3780,2019-06-25,124381,630,444493.998000001
3781,2019-06-25,129316,561,1840.9500000000007
3782,2019-06-26,535,1193,171257.40000000014
3783,2019-06-26,42616,522,130222.81800000108
3784,2019-06-26,46774,1250,1275592.7879999978
3785,2019-06-26,57192,966,248441.8679999999
3786,2019-06-26,86302,220,630.0
3787,2019-06-26,124381,658,452049.8400000008
3788,2019-06-26,129316,448,1483.65
3789,2019-06-27,535,1153,141503.40000000002
3790,2019-06-27,42616,528,130150.4400000011
3791,2019-06-27,46774,1106,1045022.6159999984
3792,2019-06-27,57192,1013,249135.3899999997
3793,2019-06-27,86302,186,573.9299999999997
3794,2019-06-27,124381,671,441628.0740000001
3795,2019-06-27,129316,342,1157.4000000000003
3796,2019-06-28,535,1069,138502.80000000013
3797,2019-06-28,42616,549,129754.80000000117
3798,2019-06-28,46774,1537,1479875.9579999982
3799,2019-06-28,57192,1124,297784.9980000001
3800,2019-06-28,86302,179,532.7099999999996
3801,2019-06-28,124381,669,432854.91000000073
3802,2019-06-28,129316,375,1223.5499999999995
3803,2019-06-29,535,854,114723.0
3804,2019-06-29,42616,566,137715.318000001
3805,2019-06-29,46774,713,619244.0099999998
3806,2019-06-29,57192,775,210839.74199999988
3807,2019-06-29,86302,95,238.32
3808,2019-06-29,124381,647,430786.8720000001
3809,2019-06-29,129316,454,1561.500000000001
3810,2019-06-30,535,886,121282.20000000004
3811,2019-06-30,42616,636,154416.6720000011
3812,2019-06-30,46774,1617,1102437.3599999968
3813,2019-06-30,57192,645,175966.5600000001
3814,2019-06-30,86302,23,104.85
3815,2019-06-30,124381,664,405026.89200000034
3816,2019-06-30,129316,304,1009.3500000000008
3817,2019-07-01,535,1251,175122.00000000012
3818,2019-07-01,42616,545,134313.76800000103
3819,2019-07-01,46774,2965,3054811.5360000064
3820,2019-07-01,57192,1094,274500.57599999977
3821,2019-07-01,86302,128,365.5799999999999
3822,2019-07-01,124381,708,447264.46800000063
3823,2019-07-01,129316,408,1372.0500000000004
3824,2019-07-02,535,1254,154828.8
3825,2019-07-02,42616,491,124185.11400000087
3826,2019-07-02,46774,1815,2093909.9939999983
3827,2019-07-02,57192,1035,282317.61599999986
3828,2019-07-02,86302,119,315.45
3829,2019-07-02,124381,685,412930.71000000107
3830,2019-07-02,129316,470,1540.800000000001
3831,2019-07-03,535,1316,174045.6
3832,2019-07-03,42616,520,121545.37800000107
3833,2019-07-03,46774,1738,1848551.651999999
3834,2019-07-03,57192,1053,287045.0819999997
3835,2019-07-03,86302,156,474.9300000000001
3836,2019-07-03,124381,1329,475162.1279999999
3837,2019-07-03,129316,510,1701.45
3838,2019-07-04,535,1233,151329.60000000006
3839,2019-07-04,42616,529,126227.55600000107
3840,2019-07-04,46774,1616,1756579.9140000043
3841,2019-07-04,57192,1128,372710.3940000008
3842,2019-07-04,86302,208,591.7499999999999
3843,2019-07-04,124381,1196,506050.32599999954
3844,2019-07-04,129316,558,1893.599999999999
3845,2019-07-05,535,1121,144887.39999999997
3846,2019-07-05,42616,1416,319954.9140000016
3847,2019-07-05,46774,2322,2361266.982000001
3848,2019-07-05,57192,991,292380.8040000002
3849,2019-07-05,86302,183,518.6699999999995
3850,2019-07-05,124381,1029,423246.6540000002
3851,2019-07-05,129316,547,1810.8000000000025
3852,2019-07-06,535,943,142930.80000000002
3853,2019-07-06,42616,900,210617.92800000173
3854,2019-07-06,46774,961,855994.0499999974
3855,2019-07-06,57192,836,199258.0739999999
3856,2019-07-06,86302,84,231.57
3857,2019-07-06,124381,712,379070.91000000056
3858,2019-07-06,129316,657,2223.900000000001
3859,2019-07-07,535,903,117817.20000000008
3860,2019-07-07,42616,832,205059.04200000156
3861,2019-07-07,46774,685,626333.7600000001
3862,2019-07-07,57192,763,169566.71399999972
3863,2019-07-07,86302,33,107.09999999999998
3864,2019-07-07,124381,599,336852.10800000007
3865,2019-07-07,129316,314,1105.6500000000003
3866,2019-07-08,535,1357,171896.40000000005
3867,2019-07-08,42616,667,166187.50200000094
3868,2019-07-08,46774,2445,2461494.0780000025
3869,2019-07-08,57192,1105,294018.9300000003
3870,2019-07-08,86302,166,503.46
3871,2019-07-08,124381,695,410725.2780000006
3872,2019-07-08,129316,416,1441.3500000000006
3873,2019-07-09,535,1278,156637.80000000013
3874,2019-07-09,42616,580,134620.90200000108
3875,2019-07-09,46774,1879,1898614.6919999977
3876,2019-07-09,57192,1100,284445.8640000003
3877,2019-07-09,86302,220,660.6900000000003
3878,2019-07-09,124381,751,488785.2120000009
3879,2019-07-09,129316,597,1986.750000000001
3880,2019-07-10,535,1222,162262.79999999993
3881,2019-07-10,42616,674,166009.9140000011
3882,2019-07-10,46774,3602,3737615.634000006
3883,2019-07-10,57192,1067,339957.55800000054
3884,2019-07-10,86302,177,540.7199999999999
3885,2019-07-10,124381,856,480407.2020000015
3886,2019-07-10,129316,508,1668.5999999999992
3887,2019-07-11,535,1276,150438.6
3888,2019-07-11,42616,584,134400.99600000112
3889,2019-07-11,46774,1753,1738616.9759999989
3890,2019-07-11,57192,1127,322118.06400000025
3891,2019-07-11,86302,150,414.8999999999998
3892,2019-07-11,124381,909,587800.2779999999
3893,2019-07-11,129316,564,1860.3
3894,2019-07-12,535,1148,135082.80000000005
3895,2019-07-12,42616,981,204257.5020000015
3896,2019-07-12,46774,1470,1521842.9399999972
3897,2019-07-12,57192,1090,306815.2200000003
3898,2019-07-12,86302,144,448.9199999999997
3899,2019-07-12,124381,744,447026.8969416416
3900,2019-07-12,129316,499,1686.6000000000008
3901,2019-07-13,535,961,126864.00000000004
3902,2019-07-13,42616,659,148567.0140000013
3903,2019-07-13,46774,639,631629.5940000002
3904,2019-07-13,57192,888,259767.5939999999
3905,2019-07-13,86302,100,293.6699999999999
3906,2019-07-13,124381,600,389384.5859999994
3907,2019-07-13,129316,450,1505.7000000000007
3908,2019-07-14,535,894,117433.79999999996
3909,2019-07-14,42616,602,135139.77000000107
3910,2019-07-14,46774,386,372892.4280000004
3911,2019-07-14,57192,709,153019.51199999993
3912,2019-07-14,86302,42,140.4
3913,2019-07-14,124381,623,333583.91999999963
3914,2019-07-14,129316,337,1141.6500000000003
3915,2019-07-15,535,1173,140898.6000000001
3916,2019-07-15,42616,626,147882.1500000012
3917,2019-07-15,46774,803,705570.4080000005
3918,2019-07-15,57192,912,248614.56
3919,2019-07-15,86302,56,170.01000000000005
3920,2019-07-15,124381,770,467879.11200000014
3921,2019-07-15,129316,372,1243.8000000000002
3922,2019-07-16,535,1337,169421.39999999994
3923,2019-07-16,42616,543,124838.67600000108
3924,2019-07-16,46774,2596,2527555.284000013
3925,2019-07-16,57192,1066,284734.38599999924
3926,2019-07-16,86302,116,366.48
3927,2019-07-16,124381,845,513437.8860000002
3928,2019-07-16,129316,507,1661.4000000000003
3929,2019-07-17,535,1332,158718.59999999995
3930,2019-07-17,42616,433,109777.8600000008
3931,2019-07-17,46774,1479,1555379.8559999962
3932,2019-07-17,57192,1098,275439.7799999997
3933,2019-07-17,86302,171,530.55
3934,2019-07-17,124381,831,503931.65400000033
3935,2019-07-17,129316,472,1538.099999999999
3936,2019-07-18,535,1337,154940.40000000008
3937,2019-07-18,42616,518,122210.98200000096
3938,2019-07-18,46774,1241,1231697.8259999994
3939,2019-07-18,57192,1029,271369.4399999996
3940,2019-07-18,86302,184,599.3999999999999
3941,2019-07-18,124381,876,519531.22800000064
3942,2019-07-18,129316,552,1753.200000000001
3943,2019-07-19,535,1222,147049.20000000007
3944,2019-07-19,42616,457,106937.91000000072
3945,2019-07-19,46774,1322,1316705.9039999985
3946,2019-07-19,57192,1064,346129.3980000005
3947,2019-07-19,86302,181,583.3799999999999
3948,2019-07-19,124381,801,495975.3300000007
3949,2019-07-19,129316,600,1978.2
3950,2019-07-20,535,1092,147886.2000000001
3951,2019-07-20,42616,386,95640.5340000006
3952,2019-07-20,46774,1020,844731.8819999998
3953,2019-07-20,57192,821,196500.22199999975
3954,2019-07-20,86302,122,340.9199999999999
3955,2019-07-20,124381,574,413937.432
3956,2019-07-20,129316,522,1776.6000000000013
3957,2019-07-21,535,1020,131290.2
3958,2019-07-21,42616,440,101405.4480000008
3959,2019-07-21,46774,389,313936.27200000035
3960,2019-07-21,57192,722,197417.0879999999
3961,2019-07-21,86302,38,126.62999999999998
3962,2019-07-21,124381,669,434356.4160000004
3963,2019-07-21,129316,383,1293.3000000000006
3964,2019-07-22,535,1418,166068.00000000012
3965,2019-07-22,42616,447,127472.61600000112
3966,2019-07-22,46774,1550,1418986.547999999
3967,2019-07-22,57192,1074,283501.4759999998
3968,2019-07-22,86302,195,566.19
3969,2019-07-22,124381,1307,609581.7539999987
3970,2019-07-22,129316,485,1575.8999999999994
3971,2019-07-23,535,1379,158328.0000000001
3972,2019-07-23,42616,473,119347.86600000088
3973,2019-07-23,46774,955,1020952.5299999987
3974,2019-07-23,57192,998,346395.4560000007
3975,2019-07-23,86302,223,659.2499999999998
3976,2019-07-23,124381,839,548498.2860000005
3977,2019-07-23,129316,648,2177.5499999999965
3978,2019-07-24,535,1444,181517.4000000001
3979,2019-07-24,42616,466,114988.24800000084
3980,2019-07-24,46774,911,1008262.3679999984
3981,2019-07-24,57192,1016,256968.53999999983
3982,2019-07-24,86302,227,649.8899999999996
3983,2019-07-24,124381,795,569244.4560000001
3984,2019-07-24,129316,619,2047.9499999999996
3985,2019-07-25,535,1388,164316.6000000001
3986,2019-07-25,42616,457,116017.30800000088
3987,2019-07-25,46774,1138,1145710.1159999978
3988,2019-07-25,57192,1086,422785.9260000014
3989,2019-07-25,86302,220,632.2499999999997
3990,2019-07-25,124381,651,432043.506
3991,2019-07-25,129316,577,1951.649999999999
3992,2019-07-26,535,1370,163013.4
3993,2019-07-26,42616,384,103639.98600000067
3994,2019-07-26,46774,1073,922554.0539999988
3995,2019-07-26,57192,1018,275882.9939999994
3996,2019-07-26,86302,211,638.2799999999999
3997,2019-07-26,124381,720,463043.3760000009
3998,2019-07-26,129316,636,2131.199999999998
3999,2019-07-27,535,1168,140781.60000000012
4000,2019-07-27,42616,322,86019.06600000049
4001,2019-07-27,46774,447,409825.7460000001
4002,2019-07-27,57192,879,223959.14999999985
4003,2019-07-27,86302,102,293.7599999999999
4004,2019-07-27,124381,669,448311.94200000033
4005,2019-07-27,129316,565,1869.2999999999972
4006,2019-07-28,535,1115,151358.40000000008
4007,2019-07-28,42616,387,95899.82400000072
4008,2019-07-28,46774,332,320258.26800000004
4009,2019-07-28,57192,811,168209.74799999985
4010,2019-07-28,86302,62,180.5400000000001
4011,2019-07-28,124381,603,393376.4290555026
4012,2019-07-28,129316,383,1292.85
4013,2019-07-29,535,1566,201405.6000000001
4014,2019-07-29,42616,396,102539.0880000007
4015,2019-07-29,46774,1287,1183312.2059999986
4016,2019-07-29,57192,972,274979.12399999984
4017,2019-07-29,86302,156,465.6600000000001
4018,2019-07-29,124381,847,524605.302000001
4019,2019-07-29,129316,513,1731.5999999999992
4020,2019-07-30,535,1474,172713.60000000018
4021,2019-07-30,42616,361,94878.66600000056
4022,2019-07-30,46774,1164,1134827.316
4023,2019-07-30,57192,996,279877.5359999995
4024,2019-07-30,86302,194,599.1299999999995
4025,2019-07-30,124381,806,524602.080000001
4026,2019-07-30,129316,668,2234.6999999999966
4027,2019-07-31,535,1452,176472.0000000001
4028,2019-07-31,42616,379,111006.9900000007
4029,2019-07-31,46774,2629,2115523.637999998
4030,2019-07-31,57192,838,223836.5699999997
4031,2019-07-31,86302,245,788.6699999999998
4032,2019-07-31,124381,860,532707.8580000007
4033,2019-07-31,129316,606,2002.9499999999975
4034,2019-08-01,535,1410,173824.20000000007
4035,2019-08-01,42616,481,109590.06600000086
4036,2019-08-01,46774,2221,2277526.985999999
4037,2019-08-01,57192,1013,313422.33600000106
4038,2019-08-01,86302,130,445.6799999999998
4039,2019-08-01,124381,745,462830.2380000004
4040,2019-08-01,129316,647,2238.299999999997
4041,2019-08-02,535,1360,182813.4000000002
4042,2019-08-02,42616,443,113370.91200000075
4043,2019-08-02,46774,1670,1844012.5739999972
4044,2019-08-02,57192,1106,288626.45399999985
4045,2019-08-02,86302,137,411.0299999999996
4046,2019-08-02,124381,716,453121.4880000005
4047,2019-08-02,129316,676,2222.0999999999995
4048,2019-08-03,535,1175,159069.60000000003
4049,2019-08-03,42616,663,140641.29000000085
4050,2019-08-03,46774,864,815348.0699999997
4051,2019-08-03,57192,831,177829.4339999997
4052,2019-08-03,86302,76,207.81
4053,2019-08-03,124381,558,332272.56599999993
4054,2019-08-03,129316,632,2047.4999999999975
4055,2019-08-04,535,1170,149454.00000000015
4056,2019-08-04,42616,737,173103.82200000135
4057,2019-08-04,46774,584,571167.2879999996
4058,2019-08-04,57192,740,174460.24799999993
4059,2019-08-04,86302,18,99.45000000000002
4060,2019-08-04,124381,562,353349.1080000002
4061,2019-08-04,129316,419,1429.2000000000007
4062,2019-08-05,535,1487,196284.6
4063,2019-08-05,42616,464,139022.46000000095
4064,2019-08-05,46774,3011,2985992.459999998
4065,2019-08-05,57192,1113,312070.7159999999
4066,2019-08-05,86302,192,537.6600000000003
4067,2019-08-05,124381,811,487242.7740000015
4068,2019-08-05,129316,636,2102.8499999999967
4069,2019-08-06,535,1422,197512.20000000013
4070,2019-08-06,42616,403,125227.27800000076
4071,2019-08-06,46774,1867,1939616.2979999967
4072,2019-08-06,57192,1117,284103.0000000001
4073,2019-08-06,86302,168,462.24
4074,2019-08-06,124381,939,574807.5900000012
4075,2019-08-06,129316,607,1976.8499999999976
4076,2019-08-07,535,1370,167306.40000000008
4077,2019-08-07,42616,344,107058.99600000062
4078,2019-08-07,46774,2010,1909379.9519999956
4079,2019-08-07,57192,1063,309914.7119999999
4080,2019-08-07,86302,213,607.7699999999994
4081,2019-08-07,124381,799,530540.4598240316
4082,2019-08-07,129316,739,2477.699999999992
4083,2019-08-08,535,1139,137134.80000000005
4084,2019-08-08,42616,329,110187.12600000062
4085,2019-08-08,46774,1827,1718694.1619999951
4086,2019-08-08,57192,1079,313162.52400000044
4087,2019-08-08,86302,230,700.8300000000003
4088,2019-08-08,124381,665,461855.5920000015
4089,2019-08-08,129316,625,2041.1999999999985
4090,2019-08-09,535,1020,116208.00000000004
4091,2019-08-09,42616,283,88374.07800000047
4092,2019-08-09,46774,2215,2109173.6880000005
4093,2019-08-09,57192,1095,271809.2879999995
4094,2019-08-09,86302,186,553.9499999999998
4095,2019-08-09,124381,863,446466.7995554349
4096,2019-08-09,129316,646,2208.5999999999976
4097,2019-08-10,535,734,88380.00000000001
4098,2019-08-10,42616,329,103760.71200000068
4099,2019-08-10,46774,2143,1751259.1679999956
4100,2019-08-10,57192,929,222286.9679999997
4101,2019-08-10,86302,77,233.27999999999992
4102,2019-08-10,124381,666,349471.24199999974
4103,2019-08-10,129316,534,1774.349999999998
4104,2019-08-11,535,446,47854.80000000001
4105,2019-08-11,42616,260,74841.15600000032
4106,2019-08-11,46774,423,316096.9199999999
4107,2019-08-11,57192,559,120387.76199999996
4108,2019-08-11,86302,21,76.05
4109,2019-08-11,124381,479,265732.0739999999
4110,2019-08-11,129316,345,1162.3500000000013
4111,2019-08-12,535,629,78514.19999999997
4112,2019-08-12,42616,278,87129.77400000047
4113,2019-08-12,46774,617,515683.3140000001
4114,2019-08-12,57192,689,156977.13600000012
4115,2019-08-12,86302,31,104.40000000000002
4116,2019-08-12,124381,498,262098.08999999985
